adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,imdb_url
False,/2jllAxMf7dTMt1fw9A1slsaj6Fv.jpg,"[35, 53, 18]",1362608,fi,Pikku Siperia,"A pastor's faith turns upside down when a meteorite lands in his small Finnish town, its impact stirring up chaos and criminal intentions.",44.3277,/lhg3YuybroN2gszAEanXLMtj473.jpg,2025-03-20,Little Siberia,False,6.0,44,https://www.imdb.com/title/tt31828346/
False,/Kj14WdD0Xqk7wZ5jXqHiyBMKtv.jpg,"[27, 28, 53]",1244361,th,ช.พ.๑ สมรภูมิคืนชีพ,"Inexperienced Thai soldiers battle a growing undead menace in this gruesome survival horror. A Japanese military experiment that turns men into monsters escapes containment, it’s up to these troops to save their nation from annihilation.",56.209,/rs10lMBnJFnJX1Y7MYpyB8JiNAF.jpg,2024-07-20,Operation Undead,False,3.8,12,https://www.imdb.com/title/tt32750439/
False,/qSOMdbZ6AOdHR999HWwVAh6ALFI.jpg,"[28, 80, 53]",1249289,en,Alarum,"Two married spies caught in the crosshairs of an international intelligence network will stop at nothing to obtain a critical asset. Joe and Lara are agents living off the grid whose quiet retreat at a winter resort is blown to shreds when members of the old guard suspect the two may have joined an elite team of rogue spies, known as Alarum.",53.9042,/v313aUGmMNj6yNveaiQXysBmjVS.jpg,2025-01-16,Alarum,False,5.809,236,https://www.imdb.com/title/tt31456973/
False,/au3o84ub27qTZiMiEc9UYzN74V3.jpg,"[28, 878, 53]",1035048,en,Elevation,A single father and two women venture from the safety of their homes to face monstrous creatures to save the life of a young boy.,49.9525,/tnfc0NJ3BzhJrGJhkkEd6MHBdq5.jpg,2024-11-07,Elevation,False,6.5,648,https://www.imdb.com/title/tt23558280/
False,/sNx1A3822kEbqeUxvo5A08o4N7o.jpg,"[28, 35, 53]",1195506,en,Novocaine,"When the girl of his dreams is kidnapped, everyman Nate turns his inability to feel pain into an unexpected strength in his fight to get her back.",45.4325,/xmMHGz9dVRaMY6rRAlEX4W0Wdhm.jpg,2025-03-12,Novocaine,False,7.0,121,https://www.imdb.com/title/tt29603959/
False,/1ApRLGSJ9ShDP1dUMAJQWbWBALz.jpg,"[28, 18]",921436,ko,탈주,"After completing his required decade of military service and being honored as a hero, a North Korean sergeant makes a sudden shocking attempt to defect to the South, risking life and limb for the chance to finally determine his own destiny.",49.631,/qiYaXpjoPASnLwyts0ZOLBjZO0u.jpg,2024-07-03,Escape,False,7.3,47,https://www.imdb.com/title/tt31898445/
False,/iXU87IdtNsYt7n6OigPJBDdbFf1.jpg,"[10751, 16, 35, 28]",774370,en,Dog Man,"When a faithful police dog and his human police officer owner are injured together on the job, a harebrained but life-saving surgery fuses the two of them together and Dog Man is born. Dog Man is sworn to protect and serve—and fetch, sit and roll over. As Dog Man embraces his new identity and strives to impress his Chief, he must stop the pretty evil plots of feline supervillain Petey the Cat.",50.7856,/89wNiexZdvLQ41OQWIsQy4O6jAQ.jpg,2025-01-24,Dog Man,False,7.8,180,https://www.imdb.com/title/tt10954718/
False,/bWKzdvrsrUoSt9btMESUipZ6SBf.jpg,"[16, 12]",1229646,es,"Robotia, la película",,49.1803,/uRH4QEaa38Pz7xOiBJDaWp50s8g.jpg,2024-06-07,"Robotia, la película",False,6.0,4,https://www.imdb.com/title/tt30840883/
False,/qwK9soQmmJ7kRdjLZVXblw3g7AQ.jpg,"[28, 12, 53, 80]",7451,en,xXx,"Xander Cage is your standard adrenaline junkie with no fear and a lousy attitude. When the US Government ""recruits"" him to go on a mission, he's not exactly thrilled. His mission: to gather information on an organization that may just be planning the destruction of the world, led by the nihilistic Yorgi.",45.9366,/xeEw3eLeSFmJgXZzmF2Efww0q3s.jpg,2002-08-09,xXx,False,5.9,4383,https://www.imdb.com/title/tt0295701/
False,/585hAEHBMNqyCt3pswF5MjImBrR.jpg,"[12, 18, 14, 16]",1333099,es,Dalia y el libro rojo,"Dalia, the daughter of a famous writer who has recently died, inherits the legacy of finishing his book. To do this, Dalia will become part of the book and will come face to face with the characters who have taken the theme of the book in order to be the protagonists.",49.2307,/oyGyAQZOj7NzyLxCZX7FHKYELP1.jpg,2024-10-17,Dalia and the Red Book,False,7.2,12,https://www.imdb.com/title/tt9881850/
False,/bse2E5xgKcsL6w8h2efqpecvnxV.jpg,"[27, 9648]",574475,en,Final Destination Bloodlines,"Plagued by a violent recurring nightmare, college student Stefanie heads home to track down the one person who might be able to break the cycle and save her family from the grisly demise that inevitably awaits them all.",45.3901,/15oUaXHGHTBm9KLmeOwGTIFrc64.jpg,2025-05-14,Final Destination Bloodlines,False,0.0,0,https://www.imdb.com/title/tt9619824/
False,/8sNiAPPYU14PUepFNeSNGUTiHW.jpg,"[12, 18, 878]",157336,en,Interstellar,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,45.0875,/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,2014-11-05,Interstellar,False,8.453,36829,https://www.imdb.com/title/tt0816692/
False,/pUqEyiy1L8OF7NO9Rl4bji3Zz5C.jpg,[35],1360170,es,"María, ¡Me muero!","“Maria, I'm dying!” is a comedy about a hypochondriac man, the only being in the world capable of even terminal colds, and his wife who has to put up with it until he decides to do something about it. The fear of death has never been so fun.",45.5309,/u0rr4qLKx0WuKVOwV6mXBsi8l56.jpg,2024-10-31,"María, ¡Me muero!",False,6.267,15,https://www.imdb.com/title/tt32276423/
False,/rOmUuQEZfPXglwFs5ELLLUDKodL.jpg,"[28, 35, 14]",845781,en,Red One,"After Santa Claus (codename: Red One) is kidnapped, the North Pole's Head of Security must team up with the world's most infamous tracker in a globe-trotting, action-packed mission to save Christmas.",44.9711,/cdqLnri3NEGcmfnqwk2TSIYtddg.jpg,2024-10-31,Red One,False,7.1,2416,https://www.imdb.com/title/tt14948432/
False,/gxO51FVgADhYGGnnRPIlutVqb30.jpg,"[18, 53, 9648]",1233575,en,Black Bag,"When his beloved wife is suspected of betraying the nation, an intelligence agent faces the ultimate test – loyalty to his marriage or his country.",39.7729,/9z32e4ziLQs10NYewgO2CqUWjM7.jpg,2025-03-12,Black Bag,False,6.6,121,https://www.imdb.com/title/tt30988739/
False,/aLhtnH4pKHnD02ZfBGm2djwlNBH.jpg,"[16, 99]",426889,fr,Le Clitoris,"Women are lucky, they get to have the only organ in the human body dedicated exclusively for pleasure: the clitoris! In this humorous and instructive animated documentary, find out its unrecognized anatomy and its unknown herstory.",48.9048,/p5i1yyQW6OpLfB59w7ZkX5lvBqD.jpg,2016-06-18,Le Clitoris,False,6.8,39,https://www.imdb.com/title/tt7103560/
False,/anit6dFkdONOPCCUwIaYsQf0bcJ.jpg,[53],1177908,es,Moscas,"Mr. Machi is a businessman fond of luxuries, easy money and women. A despicable person who abuses his power and position, but suddenly finds himself in an extreme situation: one morning, in broad daylight, he punctures a tire. But his surprise comes when he discovers the disfigured corpse of a stranger in his trunk.  Someone has set a trap for him. There he begins a desperate route to get rid of the body, discover his identity and know who is behind all this. One of the many enemies that he has cultivated over the years, from his own wife to co-workers, bodyguards and politicians. It could have been any of those that he has stepped on during these years to continue climbing or to consolidate his power, because for Luis Machi, people are so insignificant that from afar they look like flies.",38.3684,/x9N3Ve9inJAHIF8vYHpm4hdUdBH.jpg,2023-10-06,Flies,False,6.4,5,https://www.imdb.com/title/tt29299997/
False,/k24eZq5I3jyz4htPkZCRpnUmBzE.jpg,"[10749, 18]",1156593,es,Culpa tuya,The love between Noah and Nick seems unwavering despite their parents' attempts to separate them. But his job and her entry into college open up their lives to new relationships that will shake the foundations of both their relationship and the Leister family itself.,42.1551,/1sQA7lfcF9yUyoLYC0e6Zo3jmxE.jpg,2024-12-26,Your Fault,False,7.125,1184,https://www.imdb.com/title/tt28510079/
False,/h4peDpoepEmErFwBeoIE4yZ1pvJ.jpg,"[27, 35]",850920,en,The Parenting,"Boyfriends Josh and Rohan plan a weekend getaway to introduce their parents, only to discover that their rental is home to a 400-year-old poltergeist.",42.1093,/5lMu14IMuHo0hKYCwCIogt7IioX.jpg,2025-03-12,The Parenting,False,5.8,66,https://www.imdb.com/title/tt14041896/
False,/wNfo4jTlzLPcWc68xxw8VnBJjae.jpg,"[16, 10751, 10749, 10752]",629078,ur,گلاس ورکر,A young glassworker-in-training living with his pacifist father finds his apprenticeship upended by an impending war and the arrival of an army colonel to their seaside town.,42.7594,/Aj4IhLVphVwKuZrE5EcSGTUMmk2.jpg,2024-07-26,The Glassworker,False,8.0,9,https://www.imdb.com/title/tt5986440/
False,/uKb22E0nlzr914bA9KyA5CVCOlV.jpg,"[18, 10749, 14]",402431,en,Wicked,"In the land of Oz, ostracized and misunderstood green-skinned Elphaba is forced to share a room with the popular aristocrat Glinda at Shiz University, and the two's unlikely friendship is tested as they begin to fulfill their respective destinies as Glinda the Good and the Wicked Witch of the West.",39.9075,/xDGbZ0JJ3mYaGKy4Nzd9Kph6M9L.jpg,2024-11-20,Wicked,False,6.9,1991,https://www.imdb.com/title/tt1262426/
False,/ag66gJCiZ06q1GSJuQlhGLi3Udx.jpg,"[27, 53]",1138194,en,Heretic,"Two young missionaries are forced to prove their faith when they knock on the wrong door and are greeted by a diabolical Mr. Reed, becoming ensnared in his deadly game of cat-and-mouse.",41.2591,/fr96XzlzsONrQrGfdLMiwtQjott.jpg,2024-10-31,Heretic,False,7.1,1451,https://www.imdb.com/title/tt28015403/
False,/aJZ33UhVlInyFENbH4GK4s0k6E0.jpg,"[35, 10751]",774100,en,"Alexander and the Terrible, Horrible, No Good, Very Bad Road Trip",Eleven-year-old Alexander and his family embark on a dream Spring Break vacation to Mexico City only to have all their plans go terribly wrong when they discover a cursed idol.,40.1156,/srOAe7Xe2KN4QZDSoALmE9T8Hh6.jpg,2025-03-26,"Alexander and the Terrible, Horrible, No Good, Very Bad Road Trip",False,6.4,18,https://www.imdb.com/title/tt13782222/
False,/uJK0jjJ8QDOQw5lcNBwu059ht4D.jpg,"[10749, 18]",1294203,en,My Fault: London,"18-year-old Noah moves from America to London, with her mother who's recently fallen in love with William, a wealthy British businessman. Noah meets William’s son, bad-boy Nick, and soon discovers there is an attraction between them neither can avoid. As Noah spends the summer adjusting to her new life, her devastating past will catch up with her while falling in love for the first time.",40.4927,/ttN5D6GKOwKWHmCzDGctAvaNMAi.jpg,2025-02-12,My Fault: London,False,7.491,343,https://www.imdb.com/title/tt32434379/
False,/hAQnXxOwCjgYcKRgTdYPRC8neqL.jpg,"[28, 18]",811941,te,దేవర: Part 1,"Devara, a fearless man from a coastal region, embarks on a perilous journey into the treacherous world of the sea to safeguard the lives of his people. Unbeknownst to him, his brother Bhaira is plotting a conspiracy against him. As events unfold, Devara passes on his legacy to his mild-mannered and timid son, Varada.",40.5097,/A9ENz6d4lC3UYOX8Z1gJwDEo1sM.jpg,2024-09-26,Devara : Part 1,False,6.972,181,https://www.imdb.com/title/tt11821912/
False,/k50zwn8Gs4f999ezuVAL2WXLv5x.jpg,[35],1302151,es,Mesa de regalos,"Nicolás and Antonia are two inseparable friends who are far from the emotional and professional stability that all their acquaintances have achieved. After attending countless weddings, they come up with a plan as bold as it is ingenious: to fund their dreams by organizing their own fake wedding! They announce their ""secret love,"" plan a big celebration, and at the crucial moment, Antonia is to leave Nicolás standing at the altar. Confident that the scandal will discourage guests from claiming their gifts, they plan to split the loot. However, unexpected feelings begin to arise, which could complicate their brilliant plan.",41.1125,/vtabAKvDiJFgsRFskSkX2dOKYr0.jpg,2025-01-16,Mesa de regalos,False,8.679,53,https://www.imdb.com/title/tt32322832/
False,/4Gyp48lFkmcxu20Fs7ukhTIuzSn.jpg,"[27, 9648, 53]",1293263,en,The Curse of the Necklace,"After separating due to his unpredictable alcohol infused temper, Frank try to win his wife Laura back by giving her a beautiful antique necklace he finds in an old 1938 evidence bag at the station. Unfortunately, the necklace is a conduit for the tormented soul of an evil boy from long ago, and Laura and her daughters find themselves in terrible danger from a little boy who no longer exists.",41.9034,/tWrYpICZChiPwRnc8SkvxBFBE3y.jpg,2024-09-27,The Curse of the Necklace,False,5.672,32,https://www.imdb.com/title/tt32276246/
False,/pqulyfkug9A7TmmRn5zrbRA8TAY.jpg,"[28, 35]",1255788,fr,Le Jardinier,"Every year the Prime Minister has a list of all kinds of troublemakers eliminated in the name of the famous Reason of State. Serge Shuster, Special Adviser to the President of the Republic, finds himself on this list, better known as the Matignon List.  Condemned to certain death and at the heart of an implacable plot and a state secret that also put his family in danger, Serge, his wife and children have only one hope left - their gardener, Léo, who hates it when « slugs » invade his garden... Especially those that want to kill innocent families.",38.326,/5T9WR7vIOnHm6xhVt5zBuPbBgt1.jpg,2025-01-30,The Gardener,False,6.301,118,https://www.imdb.com/title/tt30973842/
False,/mkxGpqh4yOYqtENv01IrDcesFRf.jpg,"[28, 35]",993710,en,Back in Action,"Fifteen years after vanishing from the CIA to start a family, elite spies Matt and Emily jump back into the world of espionage when their cover is blown.",40.2004,/3L3l6LsiLGHkTG4RFB2aBA6BttB.jpg,2025-01-15,Back in Action,False,6.46,1137,https://www.imdb.com/title/tt21191806/
False,/cBTwQKMd7Vn6rGTGBtoFLIfj7uM.jpg,"[16, 12, 28, 14]",1147416,fr,"Miraculous World : Londres, la course contre le temps","To save the future from a terrible fate, Marinette becomes Chronobug and teams up with Bunnyx to defeat a mysterious opponent who travels through time. Who is this new supervillain, and why are they obsessed with exposing Marinette's secret superhero identity? Marinette's only hope is to defeat her new opponent to prevent the end of Ladybug and time itself!",37.9835,/6AtoMpHvs9pxd30KsyK8QmJ9W9M.jpg,2024-11-14,"Miraculous World, London: At the Edge of Time",False,7.2,240,https://www.imdb.com/title/tt13701202/
False,/mDfJG3LC3Dqb67AZ52x3Z0jU0uB.jpg,"[12, 28, 878]",299536,en,Avengers: Infinity War,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",39.3875,/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg,2018-04-25,Avengers: Infinity War,False,8.236,30362,https://www.imdb.com/title/tt4154756/
False,/uWOJbarUXfVf6B4o0368dh138eR.jpg,"[14, 27]",426063,en,Nosferatu,"A gothic tale of obsession between a haunted young woman and the terrifying vampire infatuated with her, causing untold horror in its wake.",38.4194,/5qGIxdEO841C0tdY8vOdLoRVrr0.jpg,2024-12-25,Nosferatu,False,6.7,2435,https://www.imdb.com/title/tt5040012/
False,/gmkgsEFAT7SRiOhDGXULREWN0SK.jpg,"[27, 53]",1316673,en,Shark Girl,"When a beautiful young influencer survives a mysterious shark attack, she becomes a monstrous apex predator, hunting and feeding in sunny Venice Beach, California.",35.3524,/o9TpXnGskHRQcHtX4NYndP6o0zA.jpg,2024-07-09,Shark Girl,False,2.2,4,https://www.imdb.com/title/tt30700957/
False,/4XM8DUTQb3lhLemJC51Jx4a2EuA.jpg,"[28, 80, 53, 12, 9648]",385687,en,Fast X,"Over many missions and against impossible odds, Dom Toretto and his family have outsmarted, out-nerved and outdriven every foe in their path. Now, they confront the most lethal opponent they've ever faced: A terrifying threat emerging from the shadows of the past who's fueled by blood revenge, and who is determined to shatter this family and destroy everything—and everyone—that Dom loves, forever.",36.1685,/fiVW06jE7z9YnO4trhaMEdclSiC.jpg,2023-05-17,Fast X,False,7.049,5828,https://www.imdb.com/title/tt5433140/
False,/tmU7GeKVybMWFButWEGl2M4GeiP.jpg,"[18, 80]",238,en,The Godfather,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.",38.6438,/3bhkrj58Vtu7enYsRolD1fZdja1.jpg,1972-03-14,The Godfather,False,8.7,21233,https://www.imdb.com/title/tt0068646/
